Name,Website
LEEDEN INTERNATIONAL PTE LTD,
LEEDEN LIMITED,
LEEFON 2000 PTE LTD,
LEEFON CORPORATION (PTE) LTD,
LEEPORT (SINGAPORE) PTE LTD,
LEGACY HOTEL PTE LTD,
LEGAL SOLUTIONS LLC,
LEGO S'PORE PTE LTD,
LEGRAND (S) PTE LTD,
LEICA MICROSYSTEMS (SEA) PTE LTD,
LEIGHTON OFFSHORE PTE LTD,
LEISUREQUEST PTE LTD,
LEK SAN CONSTRUCTION PTE LTD,
LEKSTAR CORPORATION PTE LTD,
LEN SIANG AUTO PARTS PTE LTD,
LENA LIM & ASSOCIATES LLP,
LENCE PTE LTD,
LEND LEASE SINGAPORE PTE LTD,
LENG AIK ENGINEERING PTE LTD,
LENG WEE CONSTRUCTION PTE LTD,
LENOVO (SINGAPORE) PTE LTD,
LEO BURNETT,
LEO INDUSTRIES (S) PTE LTD,
LEONG BEE & SOO BEE TRADING PTE LTD,
LEONG FAT CONSTRUCTION PTE LTD,
LEONG HIN PILING PTE LTD,
LEONG HOE DEVELOPMENT PTE LTD,
LEONG HUAT HARDWARE (PTE) LTD,
LEONG KIANG TRACTOR & MACHINERY PTE LTD,
LEONG PARTNERSHIP,
LEONG SENG CO (1975) PTE LTD,
LEONG SIEW WENG ENGINEERING PTE LTD,
LEONG SOON STATIONERY MFR PTE LTD,
LEONG YEW MACHINERY PTE LTD,
LEONI (SEA) PTE LTD,
LEONIE COURT PTE LTD,
LEPON CO PTE LTD,
LERENO BIO-CHEM LTD,
LEROY-SOMER (SEA) PTE LTD,
LESCHACO PTE LTD,
LETAT AGENCIES (PTE) LTD,
LEVELTAC SUPPLIES PTE LTD,
LEVI STRAUSS ASIA PACIFIC DIVISION PTE LTD,
LEY CHOON CONSTRUCTIONS AND ENGINEERING PTE LTD,
LEY CHOON GROUP HOLDINGS LIMITED,
LF ASIA (S) PTE LTD,
LF CENTENNIAL PTE LTD,
LF CENTENNIAL SERVICE (SINGAPORE) PTE LTD,
LF PRODUCTS PTE LTD,
LFI (SINGAPORE) PTE LTD,
LG DISPLAY SINGAPORE PTE LTD,
LG ELECTRONICS SINGAPORE PTE LTD,
LG INTERNATIONAL (S'PORE) PTE LTD,
LGA TELECOM PTE LTD,
LH GROUP LIMITED,
LHL INTERNATIONAL PTE LTD,
LHN GROUP PTE LTD,
LHT HOLDINGS LIMITED,
LI AN FOODSTUFF PTE LTD,
LI CHUAN FOOD PRODUCTS PTE LTD,
LIAN AIK TRADING (S) PTE LTD,
LIAN BENG CONSTRUCTION (1988) PTE LTD,
LIAN BENG GROUP LTD,
LIAN EE HYDRAULICS PTE LTD,
LIAN HO PRESS,
LIAN HOCK HARDWARE INDUSTRIES PTE LTD,
LIAN HOE HARDWARE PTE LTD,
LIAN HUAH ENGINEERING PTE LTD,
LIAN HUAT HANG CREDIT LTD,
LIAN HUP CO. (1978) PTE LTD,
LIAN SENG ENGRAVING INDUSTRY PTE LTD,
LIAN SENG INVESTMENT PTE LTD,
LIAN SENG TOYS (PTE) LTD,
LIAN SOON CONSTRUCTION PTE LTD,
LIAN TAI AQUARIUM ACCESSORIES SUPPLIERS,
LIAN THYE & CO PTE LTD,
LIAN TONG & CO PTE LTD,
LIAN WANG TRADING PTE LTD,
LIAN YEW TYRE & BATTERY PTE LTD,
LIAN YING INDUSTRIES ENGINEERING PTE LTD,
LIANBEE-JECO PTE LTD,
LIANG CHEW HARDWARE PTE LTD,
LIANG HENG SIGNS & SPORTS PTE LTD,
LIANHE INVESTMENTS PTE LTD,
LIANNEX PTE LTD,
LIBERTY COMMODITIES ASIA PTE LTD,
LIBERTY INSURANCE PTE LTD,
LIBRA 2002 PTE LTD,
LIBRA ENGINEERING PTE LTD,www.libragroup.com.sg
LIBRA GROUP LIMITED,www.libragroup.com.sg
LIBRA MULTI-TECH PTE LTD,
LICHT FAR EAST (S) PTE LTD,
LIEBHERR-SINGAPORE PTE LTD,
LIFE MASTERY ACADEMY PTE LTD,
LIFE PLANNING ASSOCIATES PTE LTD,
LIFE TECHNOLOGIES HOLDINGS PTE LTD,
LIFEBRANDZ LTD,
LIFELINE CORPORATION PTE LTD,
LIGHT MAKERS (PTE) LTD,
LIGHTCRAFT PTE LTD,
LIGHTING TECHNOLOGIES PTE LTD,
LIGHTWEIGHT CONCRETE HOLDING PTE LTD,
LIGNAR ENGINEERING PTE LTD,
LIKOK ENTERPRISE PTE LTD,
LIKOK MARKETING PTE LTD,
LIKOK PAPER TRADING PTE LTD,
LIKOK PTE LTD,
LIM & LIM,
LIM & LIM SECURITY AGENCY PTE LTD,
LIM & TAN SECURITIES PTE LTD,
LIM AND CHING,
LIM BOON CHONG CONTRACTOR,
LIM CHEE GUAN PTE LTD,
LIM HUA YONG LLP,
LIM KEENLY BUILDERS PTE LTD,
LIM KIAN SENG FOOD SUPPLIER PTE LTD,View Map
LIM KIM HAI ELECTRIC CO (S) PTE LTD,
LIM LAM THYE (PTE) LTD,
LIM LOGISTICS & SERVICES PTE LTD,
LIM METAL PTE LTD,
LIM SIANG HUAT PTE LTD,
LIM TECK LEE (PTE) LTD,
LIM TRADERS PTE LTD,
LIMIT ENGINEERING PTE LTD,
LIN HO (PTE) LTD,
LIN HO TRADING PTE LTD,
LINAIR TECHNOLOGIES LIMITED,
LINCOTRADE & ASSOCIATES PTE LTD,
LINDE GAS SINGAPORE PTE LTD,
LINDE MATERIAL HANDLING ASIA PACIFIC PTE LTD,
LINEAR TECHNOLOGY PTE LTD,
LINER SHIPPING PTE LTD,
LINGCO SHIPBUILDING PTE LTD,
LINGJACK ENGINEERING WORKS PTE LTD,
LINGOTRANS SERVICES PTE LTD,
LINK (THM) BIZ HUB PTE LTD,
LINK (THM) PRESTIGE HOMES PTE LTD,
LINK BANNER PTE LTD,
LINKERS (FAR EAST) PTE LTD,
LINKFORCE PTE LTD,
LINNHOFF TECHNOLOGIES PTE LTD,
LINS ADVERTISING & MARKETING PTE LTD,
LINTEC SINGAPORE PTE LTD,
LINTECH ENGINEERING PTE LTD,
LINTREX PTE LTD,
LION ASIAPAC LTD,
LION CITY COMPANY,
LION CORPORATION (S) PTE LTD,
LION GLOBAL INVESTORS LTD,
LION HOLDINGS PTE LTD,
LION POWER (2008) PTE LTD,
LION STATIONERY CO PTE LTD,
LION TECK CHIANG LTD,
LION TOURIST SERVICES (PTE) LTD,
LIONAPEX EQUIPMENT PTE LTD,
LIONAPEX INTERNATIONAL PTE LTD,
LIONBRIDGE SINGAPORE PTE LTD,
LIONEX ELECTRONICS (S) PTE LTD,
LIPICO TECHNOLOGIES PTE LTD,
LISA CHONG & PARTNERS,
LITEN LOGISTICS SERVICES PTE LTD,
LITE-ON SINGAPORE PTE LTD,
LITEWELL ENGINEERING PTE LTD,
LITHOGRAPHIC PRINT HOUSE PTE LTD,
LITTLE FERRY AGENCIES PTE LTD,
LITTLE INDIA GOLDSMITHS PTE LTD,
LITTLEWODE INTERNATIONAL PTE LTD,
LITYAN SYSTEMS (S) PTE LTD,
LIU & LEE INVESTMENT PTE LTD,
LIVEN AGRICHEM PTE LTD,
LIYA OIL PTE LTD,
LIZHONG WHEEL GROUP LTD,
LJ INVESTIGATION & CONSULTANCY SERVICES PTE LTD,
LK VALVES ASIA PTE LTD,
LKH INDUSTRY & AUTOMOTIVE PTE LTD,
LKP PROJECTS PTE LTD,
LLOYD'S REGISTER ASIA,
LLOYD'S REGISTER QUALITY ASSURANCE LIMITED,
LLOYDS TSB BANK PLC,
LLOYDS TSB MERCHANT BANK LTD,
LLS MARINE SUPPLIES PTE LTD,
LMT CONSTRUCTION PTE LTD,
LO HOCK LING & CO (An Independent member of LEA GLOBAL),www.lohocklingco.com.sg
LO HOCK LING CONSULTING PTE LTD,
LOBB HENG PTE LTD,
LOCKSON HOLDINGS PTE LTD,
LOCKSON HYDRAULICS & ENGINEERING PTE LTD,
LOCKTON COMPANIES (SINGAPORE) PTE LTD,
LOCKWELL FASTENERS & ENGINEERING PTE LTD,
LOGWIN AIR + OCEAN SINGAPORE PTE LTD,
LOH & LOH CONSTRUCTION PTE LTD,
LOH KOR CHUAN SHOES MANUFACTURING PTE LTD,
LOK JOO PRIVATE LIMITED,
LOKE & SEAH,
LOKE LUM CONSULTANTS PTE LTD,
LOKEN INVESTMENTS PTE LTD,
LOKIT POLYMER PTE LTD,
LONDON TRADING (S) PTE LTD,
LONDON WEIGHT MANAGEMENT PTE LTD,
LONE STAR TRIPLEFAST PRIVATE LTD,www.lonestargroup.com
LONG LIFE FOODSTUFF PTE LTD,
LONG PUN ENTERPRISE PTE LTD,
LONG SHINE EQUIPMENT & SUPPLIES PTE LTD,
LONG TECH ENGINEERING PTE LTD,
LONG ZHONG TANG PTE LTD,
LONPAC INSURANCE BERHAD,
LOO & PARTNERS LLP,
L'ORÉAL SINGAPORE PTE LTD,
LORENZO INTERNATIONAL LTD,
LOSCAM SINGAPORE PTE LTD,
LOTAI PRINTING ENTERPRISE,
LOTUS TRAVEL PTE LTD,
LOUIS DREYFUS COMMODITIES ASIA PTE LTD,
LOUIS DREYFUS TRADING SERVICES PTE LTD,
LOUIS VUITTON (SINGAPORE) PTE LTD,
LOUIS YEN SINGAPORE PTE LTD,
LOW AH CHONG & CO,
LOW KENG HUAT (SINGAPORE) LIMITED,
LOW KOK KIM & CO,
LOZON (S) PTE LTD,
LP FOODS PTE LTD,
LPC INDUSTRIAL SERVICES PTE LTD,
LPH FREIGHT SERVICES PTE LTD,
LQ INSURANCE AGENCY PTE LTD,
LQS CONSTRUCTION PTE LTD,
LRG DEVELOPMENT PTE LTD,
LSK ENGINEERING (S) PTE LTD,
LTC AUDIE PTE LTD,
LUBRITRADE CONSTRUCTION PTE LTD,www.lubritrade.com.sg
LUBRITRADE TRADING PTE LTD,
LUBRIZOL SOUTHEAST ASIA (PTE) LTD,
LUCAS FOODS (ASIA) PTE LTD,
LUCITE INTERNATIONAL SINGAPORE PTE LTD,
LUCKONG ENGINEERING & STEEL FABRICATION PTE LTD,
LUCKY JOINT CONSTRUCTION PTE LTD,
LUCKY PINNACLE PTE LTD,
LUCKY SHIPMANAGEMENT PTE LTD,
LUEN FOOK MEDICINE CO (PTE) LTD,
LUEN WAH MEDICAL COMPANY (SINGAPORE) PRIVATE LIMITED,
LUFTHANSA GERMAN AIRLINES,
LUKOIL ASIA PACIFIC PTE LTD,
LUM CHANG BUILDING CONTRACTORS PTE LTD,
LUM CHANG HOLDINGS LTD,
LUM HONG WELDING & REPAIRING WORKSHOP PTE LTD,
LUMBERG ASIA PACIFIC PTE LTD,
LUMITRON PTE LTD,
LUNIK ENGINEERING SERVICE CO PTE LTD,
LUV PTE LTD,
LUXLIGHT PTE LTD,
LUXURY HOLDINGS PTE LTD,
LUXURY TOURS & TRAVEL PTE LTD,
LUXX NEWHOUSE PTE LTD,
LUZHOU BIO-CHEM TECHNOLOGY LTD,
LVMH FRAGRANCES & COSMETICS (SINGAPORE) PTE LTD,
LVMH WATCH & JEWELLERY SINGAPORE PTE LTD,
LYONDELL SOUTH ASIA PTE LTD,
LYRA ASIA PTE LTD,
LYSAGHT CORRUGATED PIPE (S) PTE LTD,
@DECO GIFTS AND PRINT,
01 COMPUTER SYSTEM PTE LTD,
1 ACCOUNTING & CONSULTING SERVICES,
10AM COMMUNICATIONS PTE LTD,
1WORLD TELECOMMUNICATIONS PTE LTD,
21ST CENTURY HEALTHCARE PTE LTD,
2B PRINTING SOLUTIONS PTE LTD,
2G CAPITAL PTE LTD,
3 MOBILE TELECOM PTE LTD,
361 DEGREE CONSULTANCY PTE LTD,www.361dc.com
3D INDUSTRIAL ELECTRONIC PTE LTD,
3HPARCHITECTS PTE LTD,www.3hpa.com
3i NETWORK PTE LTD,
3K EQUIPMENT PTE LTD,
3M INNOVATION SINGAPORE PTE LTD,
3M TECHNOLOGIES (S) PTE LTD,
3M TOUCH SYSTEMS SINGAPORE PTE LTD,
3S COMMUNICATION PTE LTD,
3S CONSTRUCTION SERVICES PTE LTD,www.3s-safety.com
3V REALTY CONSULTANTS,
50 ROBINSON PTE LTD,
800 SUPER WASTE MANAGEMENT PTE LTD,
98 HOLDINGS PTE LTD,
9G ELEVATOR PTE LTD,
9'S COPY,
M & F INDUSTRIAL (S) PTE LTD,
M B MELWANI PTE LTD,
M HOTEL SINGAPORE,
M S VENTURE PTE LTD,
M&G CONTRACTS (S) PTE LTD,
M. C. PACKAGING (PTE) LTD,
M.I.E. LIGHTING PTE LTD,
M.R.S. MARKETING ALLIANCES PTE LTD,
M.T.M. SHIP MANAGEMENT PTE LTD,
M+W SINGAPORE PTE LTD,
M1 CONNECT PTE LTD,
M1 LIMITED,
M1 SHOP PTE LTD,
M3 MARINE GROUP PTE LTD,
MA BUILDERS PTE LTD,
MA KUANG CHINESE MEDICINE & RESEARCH CENTRE PTE LTD,
MABANAFT PTE LTD,
MABUCHI (S) PTE LTD,
MABUCHI MOTOR (S) PTE LTD,
MACLAIRE BUILDING PRODUCTS PTE LTD,
MAC-NELS AGENCIES PTE LTD,
MAC-NELS LINE (S) PTE LTD,
MACNICA ASIA PACIFIC PTE LTD,
MACQUARIE CAPITAL SECURITIES (SINGAPORE) PTE LTD,
MACRO EVENTS PTE LTD,
MAEDA SYNTHESIS PTE LTD,
MAERSK DRILLING HOLDINGS SINGAPORE PTE LTD,
MAERSK SINGAPORE PTE LTD,
MAERSK TANKERS SINGAPORE PTE LTD,
MAGDACO PACIFIC PTE LTD,
MAGNETIC SCREEN PTE LTD,www.magneticscreen.com.sg
MAGNIFICENT SEVEN CORPORATION PTE LTD,
MAGNUM SPIRITS & WINE PTE LTD,
MAGO MANUFACTURING & TRADING PTE LTD,
MAHADI ABU BAKAR & PARTNERS,
MAI SIN,
MAILIST MARKETING ASSOCIATES,
MAINLAND ENGINEERING PTE LTD,www.mainland.com.sg
MAINLAND TROPICAL FISH FARM,
MAINTECH ENGINEERING & SUPPLIES PTE LTD,
MAJ AVIATION PTE LTD,
MAJESTIC TRAVEL (PRIVATE) LIMITED,
MAJLIS UGAMA ISLAM SINGAPURA,
MAJU MARITIME PTE LTD,
MAJUKO ENTERPRISE (S) PTE LTD,
MAKINO ASIA PTE LTD,
MAKINO RESOURCE DEVELOPMENT PTE LTD,
MAKITA SINGAPORE PTE LTD,
MALAFON ELECTRONIC PTE LTD,
MALAYA OVERSEAS TRADING CO PTE LTD,
MALAYAN DACHING CO PTE LTD,
MALAYAN MOTORS,
MALAYAN TRADERS SYNDICATE (PTE) LTD,
MALAYSIA DAIRY INDUSTRIES PTE LTD,
MALAYSIA GARMENT MFRS PTE LTD,
MALIFAX COMPUTERS (S) PTE LTD,
MALKIN & MAXWELL LLP,
MALLAL & NAMAZIE,
MAM PTE LTD,
MAMMOET (S) PTE LTD,
MAN DIESEL & TURBO SINGAPORE PTE LTD,
MANAGEMENT DEVELOPMENT INSTITUTE OF SINGAPORE (MDIS),
MANCANO AND ASSOCIATES PTE LTD,
MANDAI PROPERTIES PTE LTD,
MANDALIS PTE LTD,
MANDARIN AUTO PTE LTD,
MANDARIN OPTO-MEDIC CO PTE LTD,
MANDARIN ORCHARD SINGAPORE,
"MANDARIN ORIENTAL, SINGAPORE",
MANDATE COMMUNICATIOS (S) PTE LTD,
MANDATE HOLDINGS PTE LTD,
MANFIELD EMPLOYMENT SERVICES PTE LTD,
MANHATTAN RESOURCES LIMITED,
MANILA FURNISHING,
MANITOU ASIA PTE LTD,
MANITOWOC CRANE GROUP ASIA PTE LTD,
MANLEE PACKING & TRANSPORT PTE LTD,
MANN EQUIPMENT PTE LTD,
MANPOWER INC (S'PORE BRANCH),
MANSTON LAND PTE LTD,
MANTA EQUIPMENT (S) PTE LTD,www.manta.com.sg
MANUFACTURING INTEGRATION TECHNOLOGY LTD,
MANULIFE (SINGAPORE) PTE LTD,
MAP PACIFIC PTE LTD,
MAP PLASTICS PTE LTD,
MAPLETREE INVESTMENTS PTE LTD,
MARBLESTONE PRODUCTS SINGAPORE,
MARCO POLO MARINE LTD,
MARCO TEXTILES (S) PTE LTD,
MARCOM RESOURCE SERVICES,
MARIANA EXPRESS LINES PTE LTD,
MARICAN & ASSOCIATES,
MARICO ENGINEERING (S) PTE LTD,
MARIGON NAUTICAL CONSULTANTS PTE LTD,www.marigon.com
MARINA BAY HOTEL PRIVATE LIMITED,
MARINA BAY SANDS PTE LTD,
MARINA BAY SUITES PTE LTD,
MARINA CENTRE HOLDINGS PTE LTD,
MARINA COUNTRY CLUB PTE LTD,
MARINA MANDARIN SINGAPORE,
MARINA OFFSHORE PTE LTD,
MARINA PROPERTIES PTE LTD,
MARINE DELIVERY PTE LTD,
MARINE DIESEL SERVICES PTE LTD,
MARINE HYDRAULICS ENGINEERING PTE LTD,
MARINE ONSHORE PTE LTD,
MARINER'S CORNER RSTNT & STEAK HOUSE,
MARITEC PTE LTD,
MARITIMA ALLIED PTE LTD,
MARITIME 24 (PTE) LTD,
MARITIME AND PORT AUTHORITY OF SINGAPORE,
MARIX LINE PTE LTD,
MARK GROW ENGINEERING PTE LTD,
MARKEM-IMAJE,
MARKET PROBE ASIA-PACIFIC PTE LTD,
MARKONO HOLDINGS PTE LTD,
MARKONO PRINT MEDIA PTE LTD,
MARKSERV (F E) PTE LTD,
MARKSMAN PTE LTD,
MARKWELL INTERNATIONAL BUSINESS SERVICES,
MARKWELL INTERNATIONAL TRAINING CONSULTANTS,
MARRISON HOTEL,www.marrisonhotel.com
MARSH (SINGAPORE) PTE LTD,
MARSHAL SYSTEMS PRIVATE LIMITED,
MARSHALL CAVENDISH BUSINESS INFORMATION PTE LTD,
MARSHALL CAVENDISH EDUCATION PTE LTD,
MARSHALL CAVENDISH INTERNATIONAL (ASIA) PRIVATE LTD,
MARTIN & PARTNERS,
MARUBENI ASEAN PTE LTD,
MARUBENI CHEMICAL ASIA PACIFIC PTE LTD,
MARUBENI CORPORATION,
MARUBENI GRAIN & OILSEEDS TRADING ASIA PTE LTD,
MARUBENI INTERNATIONAL COMMODITIES (S) PTE LTD,
MARUBENI INTERNATIONAL PETROLEUM (S) PTE LTD,
MARUBENI SOLUTIONS USA CORPORATION,
MARUBENI-ITOCHU STEEL PTE LTD,
MARUBENI-ITOCHU TUBULARS ASIA PTE LTD,
MARUBUN/ARROW (S) PTE LTD,
MARUNDA UTAMA ENGINEERING PTE LTD,
MARVEL WAY PTE LTD,
MARVELL ASIA PTE LTD,
MASDA CHEMICAL PTE LTD,
MASHGATE MACHINERY SERVICES,
MASHIN SHOKAI (S) PTE LTD,
MASINDO MOTOR TRADING PTE LTD,
MASSTRON PTE LTD,
MASTER BEVERAGE INDUSTRIES PTE LTD,
MASTER CLEAN FACILITY SERVICES PTE LTD,
MASTER CONTRACT SERVICES PTE LTD,
MASTER CRAB SEAFOOD RESTAURANT PTE LTD,
MASTERBULK PTE LTD,
MAX KOI FARM,
MAX LEWIS CONSULTANTS PTE LTD,www.maxlewis.com.sg
MAXELL ASIA (S) PTE LTD,
MAXGROW PTE LTD,
MAXIBIT SINGAPORE PTE LTD,
MAXICON CONTAINER LINE PTE LTD,
MAXIMUM CREDIT CO (PTE) LTD,
MAXSPID ENTERPRISE PTE LTD,
MAXSTECH TECHNOLOGY (S) PTE LTD,
MAXSTEEL ENTERPRISE PTE LTD,
MAXTON INTERNATIONAL PTE LTD,
MAY TIM IMPORTERS & EXPORTERS PTE LTD,
MAYA CORPORATION PTE LTD,
MAYA WOOD INDUSTRIES PTE LTD,
MAYBANK (MALAYAN BANKING BERHAD),
MAYBANK KIM ENG HOLDINGS LTD,
MAYBANK KIM ENG SECURITIES PTE LTD,
MAYBARU SHIPPING & TRADING PTE LTD,
MAYBEV PTE LTD,
MAYEKAWA SINGAPORE PTE LTD,
MAYER MARKETING PTE LTD,
MAYFIELD & CO PTE LTD,
MAZARS LLP,
MAZDA PLASTIC FACTORY PTE LTD,
MB STAR PTE LTD,
MBS HOLDINGS PTE LTD,
MBS SHIPPING PTE LTD,
MC2 PTE LTD,
MCC TRANSPORT SINGAPORE PTE LTD,
McCANN WORLDGROUP (SINGAPORE) PTE LTD,
McCONNELL DOWELL SOUTH EAST ASIA PTE LTD,
McCORMICK INGREDIENTS SOUTHEAST ASIA PTE LTD,
McDERMOTT ASIA PACIFIC PTE LTD,
McDONALD'S RESTAURANTS PTE LTD,
McGALLEN & BOLDEN ASSOCIATES,
McGRAW-HILL EDUCATION (ASIA),
McKINSEY & COMPANY SINGAPORE PTE LTD,
MCL LAND (WARREN) PTE LTD,
MCL LAND LIMITED,
MCL LAND REALTY PTE LTD,
M-COM ASIA PTE LTD,
MCQUEST INTERNATIONAL PTE LTD,
MCS HOLDINGS PTE LTD,
M-D PETROLEUM ENTERPRISES PTE LTD,
M-DEC ENTERPRISE PTE LTD,
MDR LIMITED,
MEASUREMENT & METROLOGY (S) PTE LTD,
MECC ALTE (F E) PTE LTD,
MECHEM CONSULTANCY SERVICES PTE LTD,
MECHEM HYDRO-PNEUMATIC ENGRG (PTE) LTD,
MECH-POWER GENERATOR PTE LTD,
MECH-PRODUCT SUPPLIES PTE LTD,
MECOMB SINGAPORE LTD,
MECOMB SINGAPORE LTD (MANUFACTURING OPERATION),
MECPAC ENGINEERING (S) PTE LTD,
MECTRON ENGINEERING PTE LTD,
MEDIA DEVELOPMENT AUTHORITY,
MEDIACORP PTE LTD,
MEDIACORP RADIO SINGAPORE PTE LTD,
MEDIACORP TECHNOLOGIES PTE LTD,
MEDIACORP TV SINGAPORE PTE LTD,
MEDIACORP VIZPRO INTERNATIONAL PTE LTD,
MEDIALINK PRINTING SERVICES PTE LTD,
MEDIATEK SINGAPORE PTE LTD,
MEDIATRON ADVERTISING PTE LTD,
MEDI-RAD ASSOCIATES PTE LTD,
MEDITERRANEAN SHIPPING COMPANY SOUTH EAST ASIA (S) PTE LTD,
MEE SENG HANG PTE LTD,
MEGA INTERNATIONAL COMMERCIAL BANK CO LTD,
MEGA LASER (SINGAPORE) PTE LTD,
MEGA LASER SUPPORT PRIVATE LIMITED,
MEGA METAL PTE LTD,
MEGACHEM LIMITED,www.megachem.com
MEGAGOAL PTE LTD,
MEGAMARK SYSTEMS (FE) PTE LTD,
MEGAMART TRADING,
MEGAPORTS AGENCIES PTE LTD,
MEGA-STEAM ENGRG PTE LTD,
MEGASTONE HOLDINGS PTE LTD,
MEGASTRIKE INTERNATIONAL PTE LTD,
MEGA-TECH AIRCONDITIONING & ENGINEERING PTE LTD,
MEGAWAY ENGINEERING & TRADING PTE LTD,
MEGGITT AEROSPACE ASIA PACIFIC PTE LTD,
MEI HEONG YUEN FOOD INDUSTRIES (PTE) LTD,
MEIBAN GROUP PTE LTD,
MEIBAN MICRO PTE LTD,
MEIBAN MOLD MANUFACTURE PTE LTD,
MEIBAN TECHNOLOGY PTE LTD,
MEIDEN SINGAPORE PTE LTD,
MEIDI-YA SINGAPORE CO (PTE) LTD,
MEIER SANITECH PTE LTD,www.meiersanitech.com
MEIJI SEIKA (S) PTE LTD,
MEIKI PLASTIC INDUSTRIES CO (PTE) LTD,
MEIKO BUILDING MATERIALS SUPPLIER (S) PTE LTD,
MEINHARDT (S) PTE LTD,
MEJGA ENGINEERING TRADING PTE LTD,
MEKATRADE ASIA PTE LTD,
MEKTEC CORPORATION (SINGAPORE) PTE LTD,
MELLON COMMERCIAL PTE LTD,
MEMTECH INTERNATIONAL LTD,
MENCAST MARINE PTE LTD,
MENG HENG GLASS (PTE) LTD,
MENG KIANG GARMENTS PTE LTD,
MENG LEONG DEVELOPMENT PTE LTD,
MENG YEOW CONSTRUCTION PTE LTD,
MENLO WORLDWIDE HOLDINGS ASIA PTE LTD,
MENLON AGENCY PTE LTD,
MENTOR GRAPHICS ASIA PTE LTD,
MENTOR MEDIA LTD,
MENTOR MEDIA PRINTING PTE LTD,
MENTRADE MARINE ENGINEERING PTE LTD,
MENUMBAR OFFSHORE PTE LTD,
MEP SINGAPORE PTE LTD,
MEQUITY TWO PTE LTD,
MERCANTILE CORPORATION (PTE) LTD,
MERCANTILE PACIFIC ASIA PTE LTD,
MERCATOR LINES (S) LTD,
MERCEDES-BENZ FINANCIAL SERVICES SINGAPORE LTD,
MERCK PTE LTD,
MERCK SHARP & DOHME (I.A.) CORP,
MERCK SHARP & DOHME ASIA PACIFIC SERVICES PTE LTD,
MERCURIA ENERGY TRADING PTE LTD,
MERCURY CHEMICALS PTE LTD,
MERDEKA AUDIO PTE LTD,
MERDEKA CONSTRUCTION CO PTE LTD,
MERIDIONALE IMPIANTI SINGAPORE PTE LTD,
MERO ASIA PACIFIC PTE LTD,
MERRILL LYNCH (SINGAPORE) PTE LTD,
MERRILL LYNCH GLOBAL SERVICES PTE LTD,
MERRILL LYNCH INTERNATIONAL BANK LTD,
MERX CONSTRUCTION MANAGEMENT (MCM) PTE LTD,
MES & JPD HOUSING PTE LTD,
MESSE DUESSELDORF ASIA PTE LTD,
MESSIER SERVICES ASIA PTE LTD,
METAL COMMERZ PTE LTD,
METAL COMPONENT ENGINEERING LIMITED,
METAL FINISHING PTE LTD,
METAL MACHINES ENGINEERING SERVICES PTE LTD,
METAL ONE SINGAPORE PTE LTD,
METAL WOOD OFFICE EQUIPMENT PTE LTD,
METALL-TREAT INDUSTRIES PTE LTD,
METALOR TECHNOLOGIES SINGAPORE PTE LTD,
METALPLAS ENGINEERING PTE LTD,
METAX ENGINEERING CORPORATION LIMITED,
METECH RECYCLING (SINGAPORE) PTE LTD,
METRO (PTE) LTD,
METRO HOLDING LIMITED,
METRO PARKING (S) PTE LTD,
METRO PLASTIC INDUSTRY PTE LTD,
METROHM SINGAPORE PTE LTD,
METROLOGIC ASIA (PTE) LTD,
METROPOLITAN MACHINERY PTE LTD,
METSO SINGAPORE PTE LTD,
METTEL ELECTRONICS PTE LTD,
MEWAH AUTO TRADING PTE LTD,
MEWAH COMMODITIES PTE LTD,
MEWAH OILS & FATS PTE LTD,
MFB PRODUCTS ASIA PTE LTD,
MFS TECHNOLOGY (S) PTE LTD,
MG SOLUTION CONTAINER ENGINEERING SPECIALIST AND TRADING,www.mgsolution.com.sg
MGA INTERNATIONAL PTE LTD,
MGI MENON & ASSOCIATES,
MGI N RAJAN ASSOCIATES,
MGV ENTERPRISES PTE LTD,
MHC ASIA GROUP PTE LTD,
MHC MEDICAL NETWORK PTE LTD,
MHE-DEMAG (S) PTE LTD,
MI COMMUNICATIONS PTE LTD,
M-I DRILLING FLUIDS (SINGAPORE) PTE LTD,
MI HOLDINGS PTE LTD,
MI TECHNOLOGIES PTE LTD,
MICHAEL BB ONG & CO,
MICHAEL JAMES CONSULTING PTE LTD,
MICHAEL KHOO & PARTNERS,
MICHAEL PAGE INTERNATIONAL PTE LTD,
MICHELIN ASIA (SINGAPORE) CO PTE LTD,
MICLYN EXPRESS OFFSHORE PTE LTD,
MICRO FILTRATION TECHNOLOGY PTE LTD,
MICRO MEASUREMENT PTE LTD,
MICRO SEMICONDUCTORS PTE LTD,
MICRO-AIR ENGINEERING PTE LTD,
MICROBIT TECHNOLOGY PTE LTD,
MICROCADD OILFIELD ENGINEERING PTE LTD,
MICROCAST PTE LTD,
MICROCIRCUIT SYSTEMS PTE LTD,
MICROCIRCUIT TECHNOLOGY (S) PTE LTD,
MICROMASTER PTE LTD,
MICRO-MECHANICS (HOLDINGS) LTD,
MICRON SEMICONDUCTOR ASIA PTE LTD,
MICRONCLEAN SINGAPORE PTE LTD,
MICROS-FIDELIO SINGAPORE PTE LTD,
MICROSOFT OPERATIONS PTE LTD,
MICROTAC TECHNOLOGY PTE LTD,
MICRO-TEAM INDUSTRIES (S) PTE LTD,
MICROTRANS ELECTRONIC PTE LTD,
MICROWAVE PACKAGING (S) PTE LTD,
